be581;3320;Meldert (Bt.);Belgium
be582;3321;Outgaarden;Belgium
be583;3350;Drieslinter;Belgium
be584;3350;Linter;Belgium
be585;3350;Melkwezer;Belgium
be586;3350;Neerhespen;Belgium
be587;3350;Neerlinter;Belgium
be588;3350;Orsmaal-Gussenhoven;Belgium
be589;3350;Overhespen;Belgium
be590;3350;Wommersom;Belgium
be591;3360;Bierbeek;Belgium
be592;3360;Korbeek-Lo;Belgium
be593;3360;Lovenjoel;Belgium
be594;3360;Opvelp;Belgium
be595;3370;Boutersem;Belgium
be596;3370;Kerkom;Belgium
be597;3370;Neervelp;Belgium
be598;3370;Roosbeek;Belgium
be599;3370;Vertrijk;Belgium
be600;3370;Willebringen;Belgium
be601;3380;Bunsbeek;Belgium
be602;3380;Glabbeek-Zuurbemde;Belgium
be603;3381;Kapellen (Bt.);Belgium
be604;3384;Attenrode;Belgium
be605;3390;Houwaart;Belgium
be606;3390;Sint-Joris-Winge;Belgium
be607;3390;Tielt (Bt.);Belgium
be608;3390;Tielt-Winge;Belgium
be609;3391;Meensel-Kiezegem;Belgium
be610;3400;Eliksem;Belgium
be611;3400;Ezemaal;Belgium
be612;3400;Laar;Belgium
be613;3400;Landen;Belgium
be614;3400;Neerwinden;Belgium
be615;3400;Overwinden;Belgium
be616;3400;Rumsdorp;Belgium
be617;3400;Wange;Belgium
be618;3401;Waasmont;Belgium
be619;3401;Walsbets;Belgium
be620;3401;Walshoutem;Belgium
be621;3401;Wezeren;Belgium
be622;3404;Attenhoven;Belgium
be623;3404;Neerlanden;Belgium
be624;3440;Budingen;Belgium
be625;3440;Dormaal;Belgium
be626;3440;Halle-Booienhoven;Belgium
be627;3440;Helen-Bos;Belgium
be628;3440;Zoutleeuw;Belgium
be629;3450;Geetbets;Belgium
be630;3450;Grazen;Belgium
be631;3454;Rummen;Belgium
be632;3460;Assent;Belgium
be633;3460;Bekkevoort;Belgium
be634;3461;Molenbeek-Wersbeek;Belgium
be635;3470;Kortenaken;Belgium
be636;3470;Ransberg;Belgium
be637;3471;Hoeleden;Belgium
be638;3472;Kersbeek-Miskom;Belgium
be639;3473;Waanrode;Belgium
be640;3500;Hasselt;Belgium
be641;3500;Sint-Lambrechts-Herk;Belgium
be642;3501;Wimmertingen;Belgium
be643;3510;Kermt (Hasselt);Belgium
be644;3510;Spalbeek;Belgium
be645;3511;Kuringen;Belgium
be646;3511;Stokrooie;Belgium
be647;3512;Stevoort;Belgium
be648;3520;Zonhoven;Belgium
be649;3530;Helchteren;Belgium
be650;3530;Houthalen;Belgium
be651;3530;Houthalen-Helchteren;Belgium
be652;3540;Berbroek;Belgium
be653;3540;Donk;Belgium
be654;3540;Herk-de-Stad;Belgium
be655;3540;Schulen;Belgium
be656;3545;Halen;Belgium
be657;3545;Loksbergen;Belgium
be658;3545;Zelem;Belgium
be659;3550;Heusden (Limb.);Belgium
be660;3550;Heusden-Zolder;Belgium
be661;3550;Zolder;Belgium
be662;3560;Linkhout;Belgium
be663;3560;Lummen;Belgium
be664;3560;Meldert (Limb.);Belgium
be665;3570;Alken;Belgium
be666;3580;Beringen;Belgium
be667;3581;Beverlo;Belgium
be668;3582;Koersel;Belgium
be669;3583;Paal;Belgium
be670;3590;Diepenbeek;Belgium
be671;3600;Genk;Belgium
be672;3620;Gellik;Belgium
be673;3620;Lanaken;Belgium
be674;3620;Neerharen;Belgium
be675;3620;Veldwezelt;Belgium
be676;3621;Rekem;Belgium
be677;3630;Eisden;Belgium
be678;3630;Leut;Belgium
be679;3630;Maasmechelen;Belgium
be680;3630;Mechelen-aan-de-Maas;Belgium
be681;3630;Meeswijk;Belgium
be682;3630;Opgrimbie;Belgium
be683;3630;Vucht;Belgium
be684;3631;Boorsem;Belgium
be685;3631;Uikhoven;Belgium
be686;3640;Kessenich;Belgium
be687;3640;Kinrooi;Belgium
be688;3640;Molenbeersel;Belgium
be689;3640;Ophoven;Belgium
be690;3650;Dilsen-Stokkem;Belgium
be691;3650;Elen;Belgium
be692;3650;Lanklaar;Belgium
be693;3650;Rotem;Belgium
be694;3650;Stokkem;Belgium
be695;3660;Opglabbeek;Belgium
be696;3665;As;Belgium
be697;3668;Niel-bij-As;Belgium
be698;3670;Ellikom;Belgium
be699;3670;Gruitrode;Belgium
be700;3670;Meeuwen;Belgium
be701;3670;Meeuwen-Gruitrode;Belgium
be702;3670;Neerglabbeek;Belgium
be703;3670;Wijshagen;Belgium
be704;3680;Maaseik;Belgium
be705;3680;Neeroeteren;Belgium
be706;3680;Opoeteren;Belgium
be707;3690;Zutendaal;Belgium
be708;3700;Berg (Limb.);Belgium
be709;3700;Diets-Heur;Belgium
be710;3700;Haren (Tongeren);Belgium
be711;3700;Henis;Belgium
be712;3700;Kolmont (Tongeren);Belgium
be713;3700;Koninksem;Belgium
be714;3700;Lauw;Belgium
be715;3700;Mal;Belgium
be716;3700;Neerrepen;Belgium
be717;3700;Nerem;Belgium
be718;3700;Overrepen (Kolmont);Belgium
be719;3700;Piringen (Haren);Belgium
be720;3700;Riksingen;Belgium
be721;3700;Rutten;Belgium
be722;3700;s Herenelderen;Belgium
be723;3700;Sluizen;Belgium
be724;3700;Tongeren;Belgium
be725;3700;Vreren;Belgium
be726;3700;Widooie (Haren);Belgium
be727;3717;Herstappe;Belgium
be728;3720;Kortessem;Belgium
be729;3721;Vliermaalroot;Belgium
be730;3722;Wintershoven;Belgium
be731;3723;Guigoven;Belgium
be732;3724;Vliermaal;Belgium
